código_do_plano_de_contas;código_do_período;início;fim;anterior;débito;crédito;atual;movimento;ukey;descrição_do_plano_de_contas;código_auxiliar;períodos_contábeis;tipo_de_período;tipo;origem
"3301040005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1CW";"CUSTOS OP. MARACANÃ / ENGENHÃO";"3395";"20250228PHYYBI0QZJ3T";1;2;2
"3301040006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1CX";"CUSTOS OP. PETRÓPOLIS";"3396";"20250228PHYYBI0QZJ3T";1;2;2
"3301040007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1CY";"CUSTOS OP. FLORESTA - JEEP TOUR";"3397";"20250228PHYYBI0QZJ3T";1;2;2
"3301040008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1CZ";"CUSTOS OP. BAIA DE GUANABARA";"3398";"20250228PHYYBI0QZJ3T";1;2;2
"3301040009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D0";"CUSTOS OP. ANGRA DOS REIS";"3399";"20250228PHYYBI0QZJ3T";1;2;2
"3301040010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D1";"CUSTOS OP. RIO HISTÓRICO";"3400";"20250228PHYYBI0QZJ3T";1;2;2
"3301040011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D2";"CUSTOS OP. PASSEIOS DE HELICÓPTEROS";"3401";"20250228PHYYBI0QZJ3T";1;2;2
"3301040012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D3";"CUSTOS OP. RIO SCENARIUM";"3402";"20250228PHYYBI0QZJ3T";1;2;2
"3301040013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D4";"CUSTOS OP. BÚZIOS";"3403";"20250228PHYYBI0QZJ3T";1;2;2
"3301040014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D5";"CUSTOS OP. JARDIM BOTÂNICO";"3404";"20250228PHYYBI0QZJ3T";1;2;2
"3301040015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D6";"CUSTOS OP. - PINK FLEET";"3405";"20250228PHYYBI0QZJ3T";1;2;2
"3301040016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D7";"CUSTOS OP. CIDADE DO SAMBA";"3406";"20250228PHYYBI0QZJ3T";1;2;2
"3301040017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D8";"CUSTOS OP. BIKE TOUR";"3407";"20250228PHYYBI0QZJ3T";1;2;2
"3301040018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1D9";"CUSTOS OP. - TRANSFERS.";"3408";"20250228PHYYBI0QZJ3T";1;2;2
"3301040019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DA";"CUSTOS OP. MUSEU DA QUINTA";"3409";"20250228PHYYBI0QZJ3T";1;2;2
"3301040020";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DB";"CUSTOS OP. - TRANSFER CAMPEONATO";"3410";"20250228PHYYBI0QZJ3T";1;2;2
"330105";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DC";"OUTROS CUSTOS OPERACIONAIS DIRETOS";"3450";"20250228PHYYBI0QZJ3T";1;1;2
"3301050001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DD";"OUTROS CUSTOS OPERACIONAIS DIRETO";"3451";"20250228PHYYBI0QZJ3T";1;2;2
"3301050002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DE";"ALUGUEIS E TAXAS OPERACIONAIS";"3452";"20250228PHYYBI0QZJ3T";1;2;2
"3301050003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DF";"CUSTOS COPA DO MUNDO 2014";"3453";"20250228PHYYBI0QZJ3T";1;2;2
"4";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;4178611,990000;785218,270000;3393393,720000;"M";"20171004OK5TX00OR1DG";"CUSTO E DESPESAS";"4000";"20250228PHYYBI0QZJ3T";1;1;1
"41";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DH";"CUSTOS";"4001";"20250228PHYYBI0QZJ3T";1;1;1
"4101";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DI";"CUSTOS DOS IMOVEIS VENDIDOS";"4002";"20250228PHYYBI0QZJ3T";1;1;1
"410101";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DJ";"CUSTOS DOS IMOVEIS VENDIDOS";"4003";"20250228PHYYBI0QZJ3T";1;1;1
"4101010001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DK";"CUSTO DOS IMOVEIS VENDIDOS";"4004";"20250228PHYYBI0QZJ3T";1;2;1
"4101010002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DL";"ALIMENTAÇÃO";"4005";"20250228PHYYBI0QZJ3T";1;2;1
"4101010003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DM";"INGRESSOS";"4006";"20250228PHYYBI0QZJ3T";1;2;1
"4101010004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DN";"PRO-LABORE";"4007";"20250228PHYYBI0QZJ3T";1;2;1
"4101010005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DO";"FÉRIAS";"4008";"20250228PHYYBI0QZJ3T";1;2;1
"4101010006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DP";"LOCACAO DE VEICULOS";"4009";"20250228PHYYBI0QZJ3T";1;2;1
"4101010007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DQ";"PASSAGENS AEREAS";"4010";"20250228PHYYBI0QZJ3T";1;2;1
"4101010008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DR";"DÉCIMO TERCEIRO SALÁRIO";"4011";"20250228PHYYBI0QZJ3T";1;2;1
"4101010009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DS";"PASSAGENS TERRESTRES";"4012";"20250228PHYYBI0QZJ3T";1;2;1
"4101010010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DT";"INDENIZAÇÕES";"4013";"20250228PHYYBI0QZJ3T";1;2;1
"4101010011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DU";"PASSAGENS MARITIMAS";"4014";"20250228PHYYBI0QZJ3T";1;2;1
"4101010012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DV";"HOSPEDAGENS";"4015";"20250228PHYYBI0QZJ3T";1;2;1
"4101010013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DW";"PRÊMIOS E GRATIFICAÇÕES";"4016";"20250228PHYYBI0QZJ3T";1;2;1
"4101010014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DX";"TOURS";"4017";"20250228PHYYBI0QZJ3T";1;2;1
"4101010015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DY";"COMISSÕES";"4018";"20250228PHYYBI0QZJ3T";1;2;1
"4101010016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1DZ";"GUIAS TURISTICOS";"4019";"20250228PHYYBI0QZJ3T";1;2;1
"4101010017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E0";"HORAS EXTRAS";"4020";"20250228PHYYBI0QZJ3T";1;2;1
"4101010018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E1";"ESTAGIÁRIOS";"4021";"20250228PHYYBI0QZJ3T";1;2;1
"4101010019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E2";"LOCAÇÃO DE VEICULOS";"4022";"20250228PHYYBI0QZJ3T";1;2;1
"4101010020";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E3";"DESCANSO SEMANAL REMUNERADO";"4023";"20250228PHYYBI0QZJ3T";1;2;1
"4101010021";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E4";"CUSTOS DE SERVIÇO";"4024";"20250228PHYYBI0QZJ3T";1;2;1
"4101010022";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E5";"TARIFAS AEROPORTUARIAS";"4025";"20250228PHYYBI0QZJ3T";1;2;1
"4101010023";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E6";"VIAGENS E ESTADIAS";"4026";"20250228PHYYBI0QZJ3T";1;2;1
"4101010024";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E7";"MANUTENÇÃO DE AERONAVES";"4027";"20250228PHYYBI0QZJ3T";1;2;1
"4101010025";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E8";"HANGARAGEM";"4028";"20250228PHYYBI0QZJ3T";1;2;1
"4101010026";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1E9";"QUEROSENE DE AVIAÇÃO";"4029";"20250228PHYYBI0QZJ3T";1;2;1
"4101010027";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EA";"COMISSARIAS";"4030";"20250228PHYYBI0QZJ3T";1;2;1
"4101010028";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EB";"COLABORADORES PJ";"4031";"20250228PHYYBI0QZJ3T";1;2;1
"4101010029";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EC";"SEGURO";"4032";"20250228PHYYBI0QZJ3T";1;2;1
"4101010030";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1ED";"ALUGUEL HANGAR";"4033";"20250228PHYYBI0QZJ3T";1;2;1
"4101010031";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EE";"FRETAMENTO DE AERONAVE";"4034";"20250228PHYYBI0QZJ3T";1;2;1
"4101010032";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EF";"COMISSAO S/ FRETAMENTO";"4035";"20250228PHYYBI0QZJ3T";1;2;1
"4101010033";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EG";"TREINAMENTO E CURSOS";"4036";"20250228PHYYBI0QZJ3T";1;2;1
"4101010034";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EH";"UNIFORMES";"4037";"20250228PHYYBI0QZJ3T";1;2;1
"4101010035";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EI";"MATERIAL DE USO E CONSUMO";"4038";"20250228PHYYBI0QZJ3T";1;2;1
"4101010036";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EJ";"LANCHES E REFEIÇÕES";"4039";"20250228PHYYBI0QZJ3T";1;2;1
"4101010037";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EK";"CONDUÇÃO";"4040";"20250228PHYYBI0QZJ3T";1;2;1
"4101010038";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EL";"ATENDIMENTO AEROPORTUARIO";"4041";"20250228PHYYBI0QZJ3T";1;2;1
"4101010039";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EM";"MATERIAL DE INFORMATICA";"4042";"20250228PHYYBI0QZJ3T";1;2;1
"4101010040";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20251112LXNUNN0ZI1D4";"MANUTENÇÃO E CONSERVAÇAO DE BENS MOVEIS";"4043";"20250228PHYYBI0QZJ3T";1;2;1
"410102";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EN";"ENCARGOS SOCIAIS PREVIDENCIÁRIOS E TRABALHISTA";"4100";"20250228PHYYBI0QZJ3T";1;1;1
"4101020001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EO";"INSS";"4101";"20250228PHYYBI0QZJ3T";1;2;1
"4101020002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EP";"FGTS";"4102";"20250228PHYYBI0QZJ3T";1;2;1
"4101020003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EQ";"PENSÃO ALIMENTÍCIA";"4103";"20250228PHYYBI0QZJ3T";1;2;1
"4101020004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1ER";"CONTRIBUIÇÃO SINDICAL";"4104";"20250228PHYYBI0QZJ3T";1;2;1
"4101020005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1ES";"CONTRIBUIÇÃO ASSISTENCIAL";"4105";"20250228PHYYBI0QZJ3T";1;2;1
"410103";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1ET";"BENEFÍCIOS";"4120";"20250228PHYYBI0QZJ3T";1;1;1
"4101030001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EU";"VALE TRANSPORTE";"4121";"20250228PHYYBI0QZJ3T";1;2;1
"4101030002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EV";"VALE REFEIÇÃO";"4122";"20250228PHYYBI0QZJ3T";1;2;1
"4101030003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EW";"ASSISTÊNCIA MÉDICA";"4123";"20250228PHYYBI0QZJ3T";1;2;1
"4101030004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EX";"CURSOS E SEMINÁRIOS";"4124";"20250228PHYYBI0QZJ3T";1;2;1
"4101030005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EY";"AUXÍLIO CRECHE";"4125";"20250228PHYYBI0QZJ3T";1;2;1
"410104";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1EZ";"SERVIÇOS DE TERCEIROS";"4150";"20250228PHYYBI0QZJ3T";1;1;1
"4101040001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F0";"SERVIÇOS ADVOCATICIOS";"4151";"20250228PHYYBI0QZJ3T";1;2;1
"4101040002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F1";"SERVIÇOS DE CONSULTORIA EMPRESARIAL";"4152";"20250228PHYYBI0QZJ3T";1;2;1
"4101040003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F2";"SERVIÇOS DE TERCEIROS PF";"4153";"20250228PHYYBI0QZJ3T";1;2;1
"4101040004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F3";"HONORARIOS PJ";"4154";"20250228PHYYBI0QZJ3T";1;2;1
"410105";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F4";"OUTROS CUSTOS";"4161";"20250228PHYYBI0QZJ3T";1;1;1
"4101050001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F5";"LUZ E FORÇA";"4162";"20250228PHYYBI0QZJ3T";1;2;1
"4101050002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F6";"ALUGUEL DE IMÓVEL";"4163";"20250228PHYYBI0QZJ3T";1;2;1
"4101050003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F7";"COMDOMÍNIO";"4164";"20250228PHYYBI0QZJ3T";1;2;1
"4101050004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F8";"TELEFONE E INTERNET";"4165";"20250228PHYYBI0QZJ3T";1;2;1
"4101050005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1F9";"ENERGIA ELÉTRICA";"4166";"20250228PHYYBI0QZJ3T";1;2;1
"4101050006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FA";"CONDOMINIO";"4167";"20250228PHYYBI0QZJ3T";1;2;1
"4101050007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FB";"ÁGUA E ESGOTO";"4168";"20250228PHYYBI0QZJ3T";1;2;1
"4101050008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FC";"ALUGUEL E ENCARGOS";"4169";"20250228PHYYBI0QZJ3T";1;2;1
"4101050009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FD";"CORREIOS E MALOTES";"4170";"20250228PHYYBI0QZJ3T";1;2;1
"42";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;4178611,990000;785218,270000;3393393,720000;"M";"20171004OK5TX00OR1FE";"DESPESAS";"4200";"20250228PHYYBI0QZJ3T";1;1;1
"4201";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;3975437,750000;750782,890000;3224654,860000;"M";"20171004OK5TX00OR1FF";"DESPESAS GERAIS";"4201";"20250228PHYYBI0QZJ3T";1;1;1
"420101";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;1515356,310000;109719,200000;1405637,110000;"M";"20171004OK5TX00OR1FG";"DESPESAS ADMINISTRATIVAS";"4202";"20250228PHYYBI0QZJ3T";1;1;1
"4201010001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FH";"ABAV";"4203";"20250228PHYYBI0QZJ3T";1;2;1
"4201010002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FI";"ÁGUA E ESGOTO";"4204";"20250228PHYYBI0QZJ3T";1;2;1
"4201010003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FJ";"ALUGUEL DE EQUIPAMENTOS";"4205";"20250228PHYYBI0QZJ3T";1;2;1
"4201010004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;235763,240000;0,000000;235763,240000;"M";"20171004OK5TX00OR1FK";"ALUGUEL DE IMÓVEIS";"4206";"20250228PHYYBI0QZJ3T";1;2;1
"4201010005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FL";"ALUGUEL/LOCAÇÃO DE VEÍCULOS";"4207";"20250228PHYYBI0QZJ3T";1;2;1
"4201010006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FM";"ANUNCIOS";"4208";"20250228PHYYBI0QZJ3T";1;2;1
"4201010007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;136338,400000;60328,740000;76009,660000;"M";"20171004OK5TX00OR1FN";"ASSINATURAS";"4209";"20250228PHYYBI0QZJ3T";1;2;1
"4201010008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FO";"ASSISTENCIA CONTABIL";"4210";"20250228PHYYBI0QZJ3T";1;2;1
"4201010009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FP";"ASSESSORIA DE IMPRENSA";"4211";"20250228PHYYBI0QZJ3T";1;2;1
"4201010010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FQ";"ASSOCIAÇÃO DE CLASSE";"4212";"20250228PHYYBI0QZJ3T";1;2;1
"4201010011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;2960,000000;0,000000;2960,000000;"M";"20171004OK5TX00OR1FR";"ASSOCIAÇÕES E CLUBES";"4213";"20250228PHYYBI0QZJ3T";1;2;1
"4201010012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FS";"BENS DE NATUREZA PERMANENTE";"4214";"20250228PHYYBI0QZJ3T";1;2;1
"4201010013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;1400,000000;0,000000;1400,000000;"M";"20171004OK5TX00OR1FT";"CARTORIOS";"4215";"20250228PHYYBI0QZJ3T";1;2;1
"4201010014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FU";"COMBUSTIVEIS E LUBRIFICANTES";"4216";"20250228PHYYBI0QZJ3T";1;2;1
"4201010015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FV";"COMISSÕES";"4217";"20250228PHYYBI0QZJ3T";1;2;1
"4201010016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FW";"CONDOMÍNIO";"4218";"20250228PHYYBI0QZJ3T";1;2;1
"4201010017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;320,400000;0,000000;320,400000;"M";"20171004OK5TX00OR1FX";"CONDUÇÃO";"4219";"20250228PHYYBI0QZJ3T";1;2;1
"4201010018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;9000,000000;0,000000;9000,000000;"M";"20171004OK5TX00OR1FY";"CONGRESSOS E EVENTOS";"4220";"20250228PHYYBI0QZJ3T";1;2;1
"4201010019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1FZ";"CONSORCIOS";"4221";"20250228PHYYBI0QZJ3T";1;2;1
"4201010020";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR1G0";"CONSULTORIA JURÍDICA";"4222";"20250228PHYYBI0QZJ3T";1;2;1
"4201010021";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;24000,000000;0,000000;24000,000000;"M";"20171004OK5TX00OR1G1";"CONTRIBUIÇÃO PATRONAL";"4223";"20250228PHYYBI0QZJ3T";1;2;1
